Target Champ,Enemy 1,Enemy 2,Enemy 3,Enemy 4,Enemy 5,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Player puuid,Match ID,Date added,Patch
Sett,Darius,Hecarim,Zoe,Kaisa,Zilean,3053,3153,6671,3076,3047,1028,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5693420024,05/02/2022,12.2
Sett,Poppy,LeeSin,Zilean,Jinx,Senna,3053,3211,6630,1054,3047,3076,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5693421103,05/02/2022,12.2
Sett,Kassadin,Twitch,Sylas,Caitlyn,Nami,1055,2055,3153,3047,3044,3076,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5693284919,05/02/2022,12.2
Sett,Lulu,Diana,Irelia,Kaisa,Blitzcrank,1054,3111,6630,3153,1028,1036,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5692313182,05/02/2022,12.2
Sett,Akshan,Viego,Syndra,Ziggs,Soraka,1054,3076,6630,3044,3047,0,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5692147267,05/02/2022,12.2
Sett,Sion,LeeSin,Viktor,Jinx,Senna,3053,3153,6630,1029,1055,3047,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5691631256,05/02/2022,12.2
Sett,Jayce,Viego,Vex,Caitlyn,Swain,1054,3053,6630,3047,3076,3211,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5691575599,05/02/2022,12.2
Sett,Aatrox,Zac,Qiyana,Jinx,Janna,1055,3153,3044,3047,3076,1028,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5691532298,05/02/2022,12.2
Sett,Riven,Graves,Velkoz,Caitlyn,Nami,1055,3053,6630,3047,3153,2055,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5688443838,05/02/2022,12.2
Sett,Kennen,Kayn,Corki,Jhin,Janna,3053,3077,6630,3047,3076,1054,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5688359872,05/02/2022,12.2
Sett,Camille,Hecarim,Kassadin,Jhin,Zilean,1055,0,6029,3067,1001,3153,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5688273462,05/02/2022,12.2
Sett,Akali,Kayn,Veigar,Karthus,Janna,1055,3153,6630,3111,1028,0,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5688229288,05/02/2022,12.2
Sett,Rumble,Viego,Yone,Jhin,Janna,1054,3153,0,3111,1028,0,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5688126085,05/02/2022,12.2
Sett,Gragas,Hecarim,Talon,Kaisa,Nautilus,3111,2031,6630,1055,3044,1028,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5688064815,05/02/2022,12.2
Sett,Pantheon,Nocturne,Velkoz,Senna,Alistar,1055,3153,6630,3047,0,0,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5688029450,05/02/2022,12.2
Sett,Cassiopeia,LeeSin,Riven,Jhin,Janna,1055,1028,6630,3053,1057,3111,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5688037619,05/02/2022,12.2
Sett,Jayce,Olaf,Anivia,Jhin,Senna,1054,3053,6630,3076,0,3047,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5687986655,05/02/2022,12.2
Sett,Gwen,Shyvana,Zed,Kaisa,Janna,1055,0,6671,3044,3111,3153,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5687966096,05/02/2022,12.2
Sett,Cassiopeia,Skarner,Vladimir,Samira,Zilean,1054,0,6630,3053,3111,0,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5687994451,05/02/2022,12.2
Sett,Camille,Rengar,Vladimir,Zeri,Twitch,3053,3077,6630,1029,3047,3153,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5687973678,05/02/2022,12.2
Sett,Gnar,JarvanIV,Kassadin,Ezreal,Yuumi,3053,3065,6630,3075,3047,3742,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5688050957,05/02/2022,12.2
Sett,Renekton,Ekko,Yasuo,Lucian,Blitzcrank,3047,3053,6630,3076,0,3153,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5687949515,05/02/2022,12.2
Sett,Riven,Khazix,Orianna,Jinx,Lulu,3065,0,6630,3053,3047,3153,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5687928201,05/02/2022,12.2
Sett,Illaoi,Warwick,Kassadin,Lucian,Nami,3053,0,6630,3047,3153,3076,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5687956048,05/02/2022,12.2
Sett,Janna,Graves,Akshan,Senna,Nami,1055,3047,3153,6671,1029,2055,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5687895621,05/02/2022,12.2
Sett,Camille,LeeSin,Fizz,Viktor,Senna,1055,3153,1036,3047,1028,2055,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5687913620,05/02/2022,12.2
Sett,Fiora,Sejuani,Akali,Caitlyn,Senna,1055,3044,0,3047,3153,0,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5687912184,05/02/2022,12.2
Sett,Camille,Viego,Akali,Ezreal,Pyke,1055,3047,6630,3153,3044,0,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5687790258,05/02/2022,12.2
Sett,Teemo,Shyvana,Zeri,Draven,Thresh,3053,3076,6630,1036,3047,1042,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5687826764,05/02/2022,12.2
Sett,Riven,Rengar,Syndra,Zeri,Rakan,1055,3153,6671,3047,3044,1037,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5687793354,05/02/2022,12.2
Sett,JarvanIV,MasterYi,Viktor,Kaisa,Nami,1055,3153,6630,0,3047,0,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5687373617,05/02/2022,12.2
Sett,Maokai,Viego,Zoe,Senna,Velkoz,1055,6630,1029,2055,3111,0,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5687270568,05/02/2022,12.2
Sett,Kayle,Nocturne,Velkoz,Twitch,Janna,1054,6630,3748,3047,3044,1028,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5687051947,05/02/2022,12.2
Sett,Camille,Elise,Annie,Jinx,Pyke,1055,3155,6671,3153,3047,3211,FaBnt1I7bWnw0lJLTsW86EDrTFlOMKInuy6_IGtNNY2Wiof8R53uGKAIg00_LKQbHFsdg-hAJhPpnA,EUW1_5685535016,05/02/2022,12.2
Sett,Darius,Poppy,Orianna,Jhin,Blitzcrank,3047,6631,3071,3053,1011,3077,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5703484722,05/02/2022,12.2
Sett,Sion,LeeSin,Velkoz,Jinx,Lulu,1054,6631,3067,3047,3053,3133,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5703415321,05/02/2022,12.2
Sett,Irelia,Zed,Viktor,Senna,Lulu,3153,6631,3047,3044,1028,0,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5703325393,05/02/2022,12.2
Sett,LeeSin,Poppy,Lux,Caitlyn,Vex,1011,6631,3053,3047,3071,3077,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5701002398,05/02/2022,12.2
Sett,Camille,Warwick,Kassadin,Caitlyn,Yuumi,3053,6631,3047,3076,0,0,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5699116835,05/02/2022,12.2
Sett,Darius,Taliyah,Malzahar,Ezreal,Xerath,3111,6631,2031,3071,1055,1028,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5699074519,05/02/2022,12.2
Sett,Riven,Khazix,Veigar,Vayne,Nami,1055,6631,3071,3047,1028,0,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5697105158,05/02/2022,12.2
Sett,Gangplank,Olaf,TwistedFate,Twitch,Janna,1054,6631,3047,3053,3076,0,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5696898448,05/02/2022,12.2
Sett,Tryndamere,Poppy,Vex,Draven,Soraka,3133,6631,3748,3053,3047,3067,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5696872406,05/02/2022,12.2
Sett,Jayce,XinZhao,Zilean,Jinx,Pyke,2055,6631,2031,3047,3044,1037,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5696717529,05/02/2022,12.2
Sett,Kayle,Talon,Orianna,Zeri,Nami,3111,6631,3053,1028,1011,3077,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5694627103,05/02/2022,12.2
Sett,Quinn,Hecarim,Ahri,Aphelios,Yuumi,3133,6631,2031,3067,1054,3047,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5694528779,05/02/2022,12.2
Sett,Tryndamere,Hecarim,Viktor,Senna,Thresh,3071,6631,3067,3053,3047,1057,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5694327161,05/02/2022,12.2
Sett,Volibear,Rammus,Ryze,Tristana,Janna,3075,6631,3053,3111,3071,1057,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5694291566,05/02/2022,12.2
Sett,Camille,XinZhao,Sylas,Jhin,Senna,1055,6631,3123,3047,3053,3133,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5694184807,05/02/2022,12.2
Sett,Aatrox,Shaco,Cassiopeia,Vayne,Bard,3748,6631,3053,3047,3075,3066,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5693423165,05/02/2022,12.2
Sett,MonkeyKing,Zed,Yone,Jhin,Thresh,3047,6664,3857,3742,3076,0,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5691571162,05/02/2022,12.2
Sett,Gangplank,Volibear,Corki,Jhin,Janna,3053,6631,3047,3071,1031,1037,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5691340348,05/02/2022,12.2
Sett,Jayce,LeeSin,Veigar,Twitch,Senna,3047,6630,3053,0,0,0,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5691265111,05/02/2022,12.2
Sett,Fiora,Graves,Viktor,Veigar,Senna,2055,6631,2031,3009,0,0,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5690961601,05/02/2022,12.2
Sett,Fiora,Nidalee,TwistedFate,Quinn,Leona,3111,6631,4401,3053,1031,3076,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5690841102,05/02/2022,12.2
Sett,Yasuo,LeeSin,Ziggs,Zeri,Rakan,1011,6631,3053,3181,3009,3077,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5690575597,05/02/2022,12.2
Sett,Rengar,Shaco,Xerath,Jinx,Janna,3742,6631,3071,3053,3047,3748,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5690458155,05/02/2022,12.2
Sett,Gangplank,Diana,Yasuo,Jhin,Karma,3047,6631,3053,1036,0,0,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5690339199,05/02/2022,12.2
Sett,XinZhao,Garen,TwistedFate,Zeri,Zilean,3053,6631,3071,1011,3047,3076,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5689412544,05/02/2022,12.2
Sett,Sylas,Kayn,Vex,Varus,Bard,1055,6631,3044,6609,3071,3111,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5689155892,05/02/2022,12.2
Sett,Gwen,LeeSin,Corki,Samira,Rell,3153,6631,1033,1001,0,0,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5689005465,05/02/2022,12.2
Sett,Cassiopeia,Viego,Nasus,Kaisa,Pyke,3053,6631,3047,3076,3071,1033,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5688408343,05/02/2022,12.2
Sett,Renekton,Elise,Yone,Vayne,Yuumi,1055,6631,3047,1036,1036,0,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5688404088,05/02/2022,12.2
Sett,Quinn,Olaf,Lissandra,Aphelios,Bard,3748,6631,3075,3047,3053,3067,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5688269473,05/02/2022,12.2
Sett,Fiora,Nidalee,Seraphine,Kalista,Leona,1054,6631,2031,1001,0,0,5NVk5Q5waApO8PBCKSHKhgbpkTauVFuK1CeUQFCQoh5c7s7upi946GWVGIuXv0T-fJEqjrjJbWNYIA,EUW1_5688346116,05/02/2022,12.2
Sett,Yone,Volibear,Sylas,Jinx,Lulu,3047,6630,0,0,1055,0,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5712823257,05/02/2022,12.3
Sett,Graves,RekSai,Ekko,Jinx,Thresh,3053,6630,3077,3047,0,1054,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5712780681,05/02/2022,12.3
Sett,Renekton,RekSai,Ahri,Lucian,Zilean,3077,6630,3047,1055,1011,0,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5712488310,05/02/2022,12.3
Sett,Akali,Diana,Yasuo,Ashe,Zilean,1055,6630,3047,3044,1037,1028,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5712573959,05/02/2022,12.3
Sett,Garen,LeeSin,Irelia,Sivir,Seraphine,3053,6630,3076,1028,3047,0,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5712314448,05/02/2022,12.3
Sett,Fiora,LeeSin,Fizz,Ezreal,Karma,1055,6630,1011,3076,3047,1028,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5712234999,05/02/2022,12.3
Sett,Zac,Mordekaiser,Malzahar,Jhin,Karma,4401,6630,3111,1055,0,1036,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5712128067,05/02/2022,12.3
Sett,Teemo,FiddleSticks,Vayne,Zed,Leona,3748,6630,1054,3111,3044,1028,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5712100489,05/02/2022,12.3
Sett,Lillia,LeeSin,Akali,Caitlyn,Nautilus,3748,6630,3053,6333,3111,0,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5709288680,05/02/2022,12.3
Sett,Aatrox,Nidalee,Yasuo,Ezreal,Janna,3047,6630,3748,3044,0,0,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5709372449,05/02/2022,12.3
Sett,Vayne,Diana,Aphelios,Cassiopeia,Karma,3053,6630,3748,3047,1054,0,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5708863808,05/02/2022,12.3
Sett,Tryndamere,Kayn,Yone,Caitlyn,Soraka,3748,6630,6333,3075,3047,3044,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5708699907,05/02/2022,12.3
Sett,Darius,Shaco,Vex,Draven,Karma,3748,6630,3053,3047,3133,1031,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5708696282,05/02/2022,12.3
Sett,Mordekaiser,LeeSin,Zed,Ezreal,Janna,3153,6630,3047,1028,1028,0,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5708682637,05/02/2022,12.3
Sett,Irelia,XinZhao,Vex,Jinx,Janna,0,6630,3153,3047,0,0,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5708588396,05/02/2022,12.3
Sett,Irelia,Gwen,Ahri,Jinx,Senna,3748,6630,3065,3047,1037,3133,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5708505173,05/02/2022,12.3
Sett,Darius,Hecarim,Viktor,Lucian,Rakan,1011,6630,3047,1055,3153,0,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5708456760,05/02/2022,12.3
Sett,Tryndamere,Gwen,Ahri,Ezreal,Soraka,1011,6630,3123,3047,3077,1028,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5708300001,05/02/2022,12.3
Sett,Gangplank,JarvanIV,Pyke,Caitlyn,Xerath,2031,6630,3748,3047,0,0,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5708302360,05/02/2022,12.3
Sett,Karthus,XinZhao,Garen,Twitch,Yuumi,3748,6630,3047,3053,3075,0,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5708212976,05/02/2022,12.3
Sett,Gangplank,Lillia,TwistedFate,Tristana,Rell,3857,6664,4401,3742,1011,3009,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5706177467,05/02/2022,12.2
Sett,Renekton,XinZhao,Annie,Vayne,Lulu,3748,6630,3047,3053,1057,0,2a_3EcC8Sel33v_-gAaCedScEVjTI4w3Gqtbdu-4ERODdX0EadN1Phfq1SZDiKWGCcXM6xrT4U2Tgg,EUW1_5706027632,05/02/2022,12.2
Sett,Darius,Nidalee,Rumble,Jhin,Pyke,1011,1028,6630,6333,3153,3158,Qy3pCMTT6BZBBmgK-bBreKlvQMYDup2vH9Vg04CM_G9_dOfE_fZIbl1FeCR19wVcXFNZT5jwt31K4w,EUW1_5712257622,05/02/2022,12.3
Sett,Yuumi,Graves,Syndra,Jhin,Zilean,1028,1036,6630,6333,3181,3009,Qy3pCMTT6BZBBmgK-bBreKlvQMYDup2vH9Vg04CM_G9_dOfE_fZIbl1FeCR19wVcXFNZT5jwt31K4w,EUW1_5712183857,05/02/2022,12.3
Sett,Ornn,Rengar,TwistedFate,Jhin,Karma,3044,2031,6630,1055,3071,3111,Qy3pCMTT6BZBBmgK-bBreKlvQMYDup2vH9Vg04CM_G9_dOfE_fZIbl1FeCR19wVcXFNZT5jwt31K4w,EUW1_5711875827,05/02/2022,12.3
Sett,Kayle,Zed,Veigar,Jhin,Sona,1036,2031,6630,0,1037,3111,Qy3pCMTT6BZBBmgK-bBreKlvQMYDup2vH9Vg04CM_G9_dOfE_fZIbl1FeCR19wVcXFNZT5jwt31K4w,EUW1_5711370360,05/02/2022,12.3
Sett,Singed,XinZhao,Cassiopeia,Jhin,Janna,3044,1037,6630,4401,1055,3111,Qy3pCMTT6BZBBmgK-bBreKlvQMYDup2vH9Vg04CM_G9_dOfE_fZIbl1FeCR19wVcXFNZT5jwt31K4w,EUW1_5710272833,05/02/2022,12.3
Sett,Gangplank,Kindred,Syndra,Jhin,Karma,1028,1028,6630,1054,3053,3047,Qy3pCMTT6BZBBmgK-bBreKlvQMYDup2vH9Vg04CM_G9_dOfE_fZIbl1FeCR19wVcXFNZT5jwt31K4w,EUW1_5710185376,05/02/2022,12.3
Sett,Viktor,Nocturne,Yone,Veigar,Sona,0,1028,6630,1028,6333,3111,Qy3pCMTT6BZBBmgK-bBreKlvQMYDup2vH9Vg04CM_G9_dOfE_fZIbl1FeCR19wVcXFNZT5jwt31K4w,EUW1_5709455702,05/02/2022,12.3
Sett,Fiora,Karthus,Vex,Ezreal,Sona,1028,2031,6630,1055,3076,3047,Qy3pCMTT6BZBBmgK-bBreKlvQMYDup2vH9Vg04CM_G9_dOfE_fZIbl1FeCR19wVcXFNZT5jwt31K4w,EUW1_5709366988,05/02/2022,12.3
Sett,Camille,Khazix,Veigar,Kaisa,Yuumi,1028,1037,6630,6333,3053,3047,Qy3pCMTT6BZBBmgK-bBreKlvQMYDup2vH9Vg04CM_G9_dOfE_fZIbl1FeCR19wVcXFNZT5jwt31K4w,EUW1_5708764641,05/02/2022,12.3
Sett,Malphite,Ekko,Irelia,Jinx,Thresh,3111,3044,6630,1028,1055,0,Qy3pCMTT6BZBBmgK-bBreKlvQMYDup2vH9Vg04CM_G9_dOfE_fZIbl1FeCR19wVcXFNZT5jwt31K4w,EUW1_5708589971,05/02/2022,12.3
